time,CAN_ID,CAN_byte[0],CAN_byte[1],CAN_byte[2],CAN_byte[3],CAN_byte[4],CAN_byte[5],CAN_byte[6],CAN_byte[7],RPM,Gear,BatteryVoltage,OilPressure,Speed,TPS,SteeringAngle,ECU_GForceLat,Lambda,MAP,FuelPressure,BrakePressure,EngineTemp,OilTemp,AirTemp,RadOutTemp,GPSlatHW,GPSlatLW,GPSlongHW,GPSlongLW,PneuDianteiroInner,PneuDianteiroCenter,PneuDianteiroOuter,PneuTraseiroInner,PneuTraseiroCenter,PneuTraseiroOuter
82479,1001,4,1,7,7,5,5,1,7,515.0,1543.0,23.11,0.263,102.5,179.9,128.5,0.263,0.771,77.1,1.283,5.16,154.5,231.1,180.0,205.1,2311.0,1798.0,1286.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
82603,1005,2,8,4,4,4,5,3,1,515.0,1543.0,23.11,0.263,205.0,52.1,26.2,1.286,0.771,77.1,1.283,5.16,154.5,231.1,180.0,205.1,2311.0,1798.0,1286.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
82634,1004,5,1,4,5,6,3,1,9,515.0,1543.0,23.11,0.263,205.0,52.1,26.2,1.286,0.771,77.1,1.283,5.16,154.5,231.1,180.0,205.1,2311.0,1798.0,1286.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
82820,1005,9,4,3,9,2,2,3,8,260.0,1025.0,20.54,0.775,205.0,52.1,26.2,1.286,0.771,77.1,1.283,5.16,128.9,103.2,205.6,77.4,2311.0,1798.0,1286.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
82851,1005,8,1,7,8,8,4,9,1,260.0,1025.0,20.54,0.775,205.0,52.1,26.2,1.286,0.771,77.1,1.283,5.16,128.9,103.2,205.6,77.4,2311.0,1798.0,1286.0,1031.0,0.0,0.0,0.0,0.0,0.0,0.0
83068,1010,1,4,9,1,6,5,6,3,260.0,1025.0,20.54,0.775,205.0,52.1,26.2,1.286,0.771,77.1,1.283,5.16,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83099,1006,9,1,3,8,2,5,8,4,260.0,1025.0,20.54,0.775,205.0,52.1,26.2,1.286,0.771,77.1,1.283,5.16,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83317,1006,7,2,2,2,1,2,6,5,260.0,1025.0,20.54,0.775,205.0,52.1,26.2,1.286,0.265,52.0,1.027,10.31,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83348,1001,2,5,8,7,3,7,8,1,260.0,1025.0,20.54,0.775,51.7,205.5,77.5,2.049,0.265,52.0,1.027,10.31,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83534,1006,2,5,4,2,1,5,7,9,516.0,2049.0,17.96,1.03,128.2,102.8,103.3,1.537,1.286,153.7,0.265,2.63,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83565,1005,3,7,1,7,4,1,9,1,516.0,2049.0,17.96,1.03,128.2,102.8,103.3,1.537,1.286,153.7,0.265,2.63,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83720,1004,9,5,7,3,4,5,6,1,1029.0,1798.0,10.27,0.518,128.2,102.8,103.3,1.537,1.286,153.7,0.265,2.63,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83751,1004,9,2,1,2,3,8,6,4,1029.0,1798.0,10.27,0.518,128.2,102.8,103.3,1.537,1.286,153.7,0.265,2.63,26.0,230.5,154.1,153.9,262.0,521.0,259.0,1289.0,0.0,0.0,0.0,0.0,0.0,0.0
83906,1009,4,7,2,7,7,8,5,2,1029.0,1798.0,10.27,0.518,128.2,102.8,103.3,1.537,2.055,26.5,1.032,10.28,26.0,230.5,154.1,153.9,1282.0,2049.0,770.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0
83937,1008,4,7,7,3,4,1,3,9,1029.0,1798.0,10.27,0.518,128.2,102.8,103.3,1.537,2.055,26.5,1.032,10.28,26.0,230.5,154.1,153.9,1282.0,2049.0,770.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0
84092,1005,3,8,2,3,6,7,2,5,1029.0,1798.0,10.27,0.518,128.2,102.8,103.3,1.537,0.776,205.5,0.777,7.71,26.0,230.5,154.1,153.9,1025.0,776.0,257.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
84123,1001,4,7,9,3,6,6,7,5,1029.0,1798.0,10.27,0.518,103.1,230.7,154.2,1.797,0.776,205.5,0.777,7.71,26.0,230.5,154.1,153.9,1025.0,776.0,257.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
84278,1005,4,3,7,7,3,9,7,6,520.0,2057.0,2.64,2.056,102.9,77.5,128.2,0.257,0.776,205.5,0.777,7.71,26.0,230.5,154.1,153.9,1030.0,1288.0,2056.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
84310,1005,3,2,4,2,4,3,6,9,520.0,2057.0,2.64,2.056,102.9,77.5,128.2,0.257,0.776,205.5,0.777,7.71,26.0,230.5,154.1,153.9,1030.0,1288.0,2056.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
84496,1005,9,2,6,7,4,7,9,9,1288.0,1543.0,15.44,2.053,25.8,231.3,103.0,2.052,0.777,230.8,1.282,12.86,26.0,230.5,154.1,153.9,1030.0,1288.0,2056.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
84527,1005,9,1,6,9,8,1,5,4,1288.0,1543.0,15.44,2.053,25.8,231.3,103.0,2.052,0.777,230.8,1.282,12.86,26.0,230.5,154.1,153.9,1030.0,1288.0,2056.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
84744,1004,9,2,1,2,1,7,6,9,1288.0,1543.0,15.44,2.053,205.7,52.1,77.7,1.027,0.515,51.9,0.519,7.74,26.0,230.5,154.1,153.9,1030.0,1288.0,2056.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
84775,1005,2,1,4,7,7,9,4,8,1288.0,1543.0,15.44,2.053,205.7,52.1,77.7,1.027,0.515,51.9,0.519,7.74,26.0,230.5,154.1,153.9,1030.0,1288.0,2056.0,2308.0,0.0,0.0,0.0,0.0,0.0,0.0
84930,1003,2,2,6,7,6,6,7,1,2308.0,258.0,15.43,0.513,102.9,77.2,204.9,1.289,0.515,51.9,0.519,7.74,26.0,230.5,154.1,153.9,514.0,1543.0,1542.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
84961,1008,5,4,6,9,1,4,3,4,2308.0,258.0,15.43,0.513,102.9,77.2,204.9,1.289,0.515,51.9,0.519,7.74,26.0,230.5,154.1,153.9,514.0,1543.0,1542.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
85178,1001,3,6,8,9,5,3,2,8,2308.0,258.0,15.43,0.513,77.4,205.7,128.3,0.52,0.515,51.9,0.519,7.74,128.2,128.6,231.1,179.6,514.0,1543.0,1542.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
85209,1009,2,6,7,8,6,5,9,2,2308.0,258.0,15.43,0.513,77.4,205.7,128.3,0.52,0.515,51.9,0.519,7.74,128.2,128.6,231.1,179.6,514.0,1543.0,1542.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
85365,1009,9,6,9,5,3,6,3,6,1541.0,1026.0,5.17,1.799,154.0,128.2,52.0,0.774,0.515,51.9,0.519,7.74,77.6,179.8,128.1,25.7,514.0,1543.0,1542.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
85396,1001,6,8,5,2,3,9,8,2,1541.0,1026.0,5.17,1.799,154.4,128.2,77.7,2.05,0.515,51.9,0.519,7.74,77.6,179.8,128.1,25.7,514.0,1543.0,1542.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
85613,1005,2,8,4,9,7,8,7,2,1541.0,1026.0,5.17,1.799,231.2,154.5,205.4,0.77,0.515,51.9,0.519,7.74,26.5,103.3,230.7,77.4,1033.0,1289.0,2049.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
85644,1005,4,3,5,2,9,5,8,3,1541.0,1026.0,5.17,1.799,231.2,154.5,205.4,0.77,0.515,51.9,0.519,7.74,26.5,103.3,230.7,77.4,1033.0,1289.0,2049.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
85737,1010,2,8,2,8,9,6,6,9,1541.0,1026.0,5.17,1.799,231.2,154.5,205.4,0.77,0.515,51.9,0.519,7.74,52.0,52.0,231.0,154.5,771.0,1797.0,1027.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
85768,1002,6,1,9,8,9,2,3,7,1541.0,1026.0,5.17,1.799,231.2,154.5,205.4,0.77,1.537,231.2,2.306,7.75,52.0,52.0,231.0,154.5,771.0,1797.0,1027.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
86047,1005,6,4,5,1,2,9,8,1,2055.0,258.0,20.49,1.796,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,52.0,52.0,231.0,154.5,771.0,1797.0,1027.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
86078,1005,3,9,1,4,7,7,1,8,2055.0,258.0,20.49,1.796,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,52.0,52.0,231.0,154.5,771.0,1797.0,1027.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
86264,1009,1,1,4,9,3,7,5,1,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,52.0,52.0,231.0,154.5,2056.0,1794.0,520.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0
86295,1006,3,7,3,4,9,2,1,3,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,52.0,52.0,231.0,154.5,2056.0,1794.0,520.0,1539.0,0.0,0.0,0.0,0.0,0.0,0.0
86513,1005,7,8,3,9,2,5,3,5,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,153.8,128.9,77.0,102.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86544,1006,6,1,6,2,6,1,3,7,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.537,231.2,2.306,7.75,153.8,128.9,77.0,102.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86637,1004,1,8,6,7,9,4,8,1,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.795,128.3,0.777,10.29,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86668,1007,1,6,1,2,7,9,7,8,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.795,128.3,0.777,10.29,102.6,25.7,205.4,153.8,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86854,1010,7,9,9,8,4,1,1,6,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,180.1,231.2,102.5,26.2,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
86885,1008,8,1,9,5,7,9,4,4,1796.0,2313.0,17.98,1.289,231.2,128.8,25.8,1.541,1.029,128.9,1.796,5.17,180.1,231.2,102.5,26.2,259.0,264.0,776.0,265.0,0.0,0.0,0.0,0.0,0.0,0.0
87102,1005,1,1,9,1,8,1,3,9,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,0.261,153.8,0.776,15.45,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87133,1002,8,4,5,5,2,7,1,1,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,180.1,231.2,102.5,26.2,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87288,1008,9,1,9,4,4,1,2,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87319,1009,4,4,2,3,3,6,7,3,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,1285.0,520.0,2310.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
87475,1009,8,3,9,6,5,8,1,7,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87506,1008,5,2,2,2,6,7,5,6,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,2.052,128.5,0.519,2.57,230.6,77.6,51.5,102.8,515.0,775.0,2312.0,1283.0,0.0,0.0,0.0,0.0,0.0,0.0
87723,1008,7,1,8,5,6,5,9,8,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,77.6,154.2,102.9,51.3,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87754,1005,7,4,5,7,7,2,6,5,1288.0,1545.0,7.75,1.545,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,77.6,154.2,102.9,51.3,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
87971,1000,9,1,6,9,4,3,2,2,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,51.4,51.8,51.8,154.4,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88002,1010,2,1,2,2,5,2,5,7,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,51.3,51.4,128.2,128.7,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88157,1008,9,8,6,5,3,3,3,8,2305.0,1545.0,10.27,0.514,231.2,128.8,25.8,1.541,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88188,1001,2,5,5,1,5,9,6,4,2305.0,1545.0,10.27,0.514,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1027.0,2309.0,2052.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
88343,1000,4,2,8,4,5,7,1,5,1026.0,2052.0,12.87,0.261,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88374,1006,9,4,2,1,5,4,2,9,1026.0,2052.0,12.87,0.261,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88499,1008,1,3,7,3,4,6,1,3,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,1.281,205.1,0.513,18.0,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88530,1002,9,6,7,1,5,3,5,6,1031.0,261.0,15.43,2.056,51.7,128.1,128.9,1.54,2.31,179.3,1.283,12.86,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88716,1005,7,5,9,3,2,7,6,8,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,154.5,103.3,77.5,52.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88747,1010,3,3,6,5,8,2,9,9,771.0,776.0,10.29,0.772,154.1,102.9,231.1,0.518,2.052,103.3,0.769,18.01,77.1,154.1,205.0,231.3,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88964,1000,8,9,1,6,4,6,8,6,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
88995,1008,9,9,3,1,5,2,8,2,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.052,103.3,0.769,18.01,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89088,1002,3,8,8,7,9,5,5,6,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.776,205.5,2.309,12.86,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89119,1008,2,4,4,8,4,3,6,4,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,0.776,205.5,2.309,12.86,153.9,231.2,26.2,77.1,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89336,1009,8,8,5,7,3,1,2,7,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,2.313,128.1,1.796,17.94,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89367,1002,5,4,2,3,4,1,2,3,2057.0,262.0,10.3,2.054,77.6,205.4,128.6,0.518,1.284,51.5,1.025,5.15,205.6,26.5,77.5,128.8,1281.0,258.0,514.0,2309.0,0.0,0.0,0.0,0.0,0.0,0.0
89616,1000,6,7,1,8,3,3,8,9,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89647,1008,3,1,5,1,2,5,1,5,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.772,26.5,1.537,10.26,205.6,26.5,77.5,128.8,1284.0,1282.0,1545.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
89895,1010,5,5,3,4,9,5,5,5,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,128.5,77.2,230.9,128.5,1285.0,515.0,2057.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0
89926,1008,1,3,1,8,4,6,9,3,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,128.5,77.2,230.9,128.5,1285.0,515.0,2057.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0
89957,1005,5,4,7,7,2,8,2,5,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,128.5,77.2,230.9,128.5,1285.0,515.0,2057.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0
89988,1005,1,5,8,2,6,6,5,7,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.515,26.0,0.521,18.01,128.5,77.2,230.9,128.5,1285.0,515.0,2057.0,1543.0,0.0,0.0,0.0,0.0,0.0,0.0
90267,1008,9,3,9,1,8,1,8,4,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.514,25.8,1.283,2.65,25.7,77.2,103.3,230.6,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90298,1005,2,7,4,2,9,7,3,8,1543.0,264.0,7.71,2.057,77.6,205.4,128.6,0.518,0.514,25.8,1.283,2.65,25.7,77.2,103.3,230.6,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
16,1002,5,8,1,8,2,9,2,8,2052.0,771.0,12.87,0.261,77.6,205.4,128.6,0.518,1.288,26.4,0.521,5.2,77.4,179.5,154.1,26.3,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90547,1007,7,7,1,4,4,6,7,8,2052.0,771.0,12.87,0.261,77.6,205.4,128.6,0.518,1.288,26.4,0.521,5.2,77.4,179.5,154.1,26.3,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90578,1001,2,3,1,1,7,2,5,4,2052.0,771.0,12.87,0.261,51.5,25.7,179.4,1.284,1.288,26.4,0.521,5.2,77.4,179.5,154.1,26.3,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90609,1005,4,4,8,7,2,4,5,2,2052.0,771.0,12.87,0.261,51.5,25.7,179.4,1.284,1.288,26.4,0.521,5.2,77.4,179.5,154.1,26.3,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90888,1009,3,9,2,6,6,8,6,2,2052.0,771.0,12.87,0.261,51.5,25.7,179.4,1.284,2.305,51.5,2.057,20.57,102.5,51.8,179.4,102.6,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90919,1006,2,8,6,2,1,9,3,7,2052.0,771.0,12.87,0.261,51.5,25.7,179.4,1.284,2.305,51.5,2.057,20.57,102.5,51.8,179.4,102.6,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
90950,1004,6,2,1,8,4,9,8,7,2052.0,771.0,12.87,0.261,51.5,25.7,179.4,1.284,2.305,51.5,2.057,20.57,102.5,51.8,179.4,102.6,257.0,1799.0,1542.0,2306.0,0.0,0.0,0.0,0.0,0.0,0.0
