time,CAN_ID,CAN_byte[0],CAN_byte[1],CAN_byte[2],CAN_byte[3],CAN_byte[4],CAN_byte[5],CAN_byte[6],CAN_byte[7],RPM,Gear,BatteryVoltage,OilPressure,Speed,TPS,SteeringAngle,ECU_GForceLat,Lambda,MAP,FuelPressure,BrakePressure,EngineTemp,OilTemp,AirTemp,RadOutTemp,GPSlatHW,GPSlatLW,GPSlongHW,GPSlongLW,PneuDianteiroInner,PneuDianteiroCenter,PneuDianteiroOuter,PneuTraseiroInner,PneuTraseiroCenter,PneuTraseiroOuter
199091,1004,7,5,4,3,9,9,7,5,1801.0,776.0,7.77,0.52,26.2,51.5,103.3,1.801,1.03,153.7,2.311,2.6,51.8,26.5,26.5,231.0,1286.0,1028.0,2050.0,1282.0,0.0,0.0,0.0,0.0,0.0,0.0
199308,1000,3,7,1,7,9,5,9,1,775.0,263.0,23.09,2.305,26.3,128.7,77.3,2.313,1.03,153.7,2.311,2.6,51.8,26.5,26.5,231.0,1025.0,1541.0,263.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
199339,1007,4,3,7,4,3,8,6,3,775.0,263.0,23.09,2.305,26.3,128.7,77.3,2.313,1.03,153.7,2.311,2.6,51.8,26.5,26.5,231.0,1025.0,1541.0,263.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
199432,1008,9,6,2,7,2,2,1,2,775.0,263.0,23.09,2.305,26.3,128.7,77.3,2.313,1.03,153.7,2.311,2.6,51.8,26.5,26.5,231.0,1025.0,1541.0,263.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
199463,1005,6,9,1,2,1,9,8,7,775.0,263.0,23.09,2.305,26.3,128.7,77.3,2.313,1.03,153.7,2.311,2.6,51.8,26.5,26.5,231.0,1025.0,1541.0,263.0,261.0,0.0,0.0,0.0,0.0,0.0,0.0
199711,1004,8,4,6,8,8,5,6,4,775.0,263.0,23.09,2.305,26.3,128.7,77.3,2.313,1.03,153.7,2.311,2.6,180.0,204.9,26.1,179.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
199742,1001,5,6,2,5,7,1,7,9,775.0,263.0,23.09,2.305,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,180.0,204.9,26.1,179.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
199773,1006,7,1,1,4,4,6,7,4,775.0,263.0,23.09,2.305,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,180.0,204.9,26.1,179.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
199804,1006,7,5,1,3,5,7,3,9,775.0,263.0,23.09,2.305,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,180.0,204.9,26.1,179.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
200053,1007,9,4,6,3,9,9,8,3,2050.0,1801.0,2.6,0.519,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,52.1,154.1,52.0,128.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
200084,1005,1,1,5,9,9,4,4,5,2050.0,1801.0,2.6,0.519,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,52.1,154.1,52.0,128.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
200177,1005,2,5,7,8,9,8,9,6,2050.0,1801.0,2.6,0.519,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,52.1,154.1,52.0,128.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
200208,1005,1,5,1,7,4,4,1,9,2050.0,1801.0,2.6,0.519,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,52.1,154.1,52.0,128.9,2308.0,513.0,258.0,1284.0,0.0,0.0,0.0,0.0,0.0,0.0
200456,1009,1,1,4,7,2,6,2,3,1289.0,2310.0,5.17,0.776,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,154.2,204.9,77.6,51.5,2057.0,1283.0,1537.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
200487,1000,7,5,4,7,4,9,8,6,1797.0,1031.0,10.33,2.054,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,154.2,204.9,77.6,51.5,2057.0,1283.0,1537.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
200518,1010,8,1,5,6,8,2,6,3,1797.0,1031.0,10.33,2.054,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,204.9,128.6,205.0,153.9,2057.0,1283.0,1537.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
200549,1006,4,5,6,6,6,2,4,5,1797.0,1031.0,10.33,2.054,128.6,51.7,179.3,1.801,1.03,153.7,2.311,2.6,204.9,128.6,205.0,153.9,2057.0,1283.0,1537.0,513.0,0.0,0.0,0.0,0.0,0.0,0.0
200766,1003,9,9,8,6,1,4,7,1,258.0,1289.0,2.65,1.286,51.6,128.8,179.4,1.545,1.03,153.7,2.311,2.6,204.9,128.6,205.0,153.9,2313.0,2054.0,260.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
200797,1010,8,1,2,5,6,9,4,2,258.0,1289.0,2.65,1.286,51.6,128.8,179.4,1.545,1.03,153.7,2.311,2.6,204.9,51.7,154.5,102.6,2313.0,2054.0,260.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
200921,1005,1,3,2,5,4,5,2,8,1026.0,769.0,5.17,2.052,51.6,128.8,179.4,1.545,1.03,153.7,2.311,2.6,204.9,51.7,154.5,102.6,2313.0,2054.0,260.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
200952,1008,4,6,8,9,7,5,4,1,1026.0,769.0,5.17,2.052,51.6,128.8,179.4,1.545,1.03,153.7,2.311,2.6,204.9,51.7,154.5,102.6,2313.0,2054.0,260.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
201139,1007,7,6,3,8,8,4,2,7,520.0,1288.0,20.57,1.796,205.5,231.3,153.8,1.284,0.263,25.7,0.264,12.88,204.9,51.7,154.5,102.6,2313.0,2054.0,260.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
201170,1001,9,5,3,5,8,8,5,2,520.0,1288.0,20.57,1.796,230.9,77.3,205.6,1.282,0.263,25.7,0.264,12.88,204.9,51.7,154.5,102.6,2313.0,2054.0,260.0,1793.0,0.0,0.0,0.0,0.0,0.0,0.0
201294,1003,7,5,2,2,2,3,7,3,520.0,1288.0,20.57,1.796,230.9,77.3,205.6,1.282,0.263,25.7,0.264,12.88,204.9,51.7,154.5,102.6,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201325,1002,8,4,4,9,3,8,9,4,520.0,1288.0,20.57,1.796,230.9,77.3,205.6,1.282,2.052,103.3,0.776,23.08,204.9,51.7,154.5,102.6,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201542,1001,7,8,4,2,8,6,5,4,520.0,1288.0,20.57,1.796,180.0,102.6,205.4,1.284,0.52,230.8,2.054,12.88,102.6,128.2,128.8,128.2,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201573,1009,4,8,6,4,5,6,6,6,520.0,1288.0,20.57,1.796,180.0,102.6,205.4,1.284,0.52,230.8,2.054,12.88,102.6,128.2,128.8,128.2,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201666,1008,7,9,8,9,6,5,7,4,520.0,1288.0,20.57,1.796,180.0,102.6,205.4,1.284,0.52,230.8,2.054,12.88,102.6,128.2,128.8,128.2,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201697,1005,7,1,7,4,2,6,2,1,520.0,1288.0,20.57,1.796,180.0,102.6,205.4,1.284,0.52,230.8,2.054,12.88,102.6,128.2,128.8,128.2,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201883,1010,5,2,7,6,7,4,8,7,520.0,1288.0,20.57,1.796,180.0,102.6,205.4,1.284,0.52,230.8,2.054,12.88,128.2,179.8,179.6,205.5,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
201914,1009,6,3,8,3,9,4,6,1,520.0,1288.0,20.57,1.796,180.0,102.6,205.4,1.284,0.52,230.8,2.054,12.88,128.2,179.8,179.6,205.5,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
202038,1007,3,8,9,6,3,2,4,9,520.0,1288.0,20.57,1.796,154.1,154.5,154.3,1.795,0.52,230.8,2.054,12.88,128.2,179.8,179.6,205.5,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
202070,1000,6,3,6,2,8,6,4,9,1539.0,1538.0,20.54,1.033,154.1,154.5,154.3,1.795,0.52,230.8,2.054,12.88,128.2,179.8,179.6,205.5,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
202287,1005,2,1,2,9,8,4,6,8,1539.0,1538.0,20.54,1.033,205.4,77.7,128.1,2.054,0.777,51.4,2.053,7.7,128.2,179.8,179.6,205.5,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
202318,1007,3,8,4,9,8,2,4,1,1539.0,1538.0,20.54,1.033,205.4,77.7,128.1,2.054,0.777,51.4,2.053,7.7,128.2,179.8,179.6,205.5,1797.0,514.0,515.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
202411,1003,7,3,3,9,3,6,4,3,1793.0,1283.0,5.13,0.264,205.4,77.7,128.1,2.054,0.777,51.4,2.053,7.7,128.2,179.8,179.6,205.5,1795.0,777.0,774.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
202442,1002,9,9,5,5,3,2,8,6,1793.0,1283.0,5.13,0.264,205.4,77.7,128.1,2.054,2.313,128.5,0.77,20.54,128.2,179.8,179.6,205.5,1795.0,777.0,774.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
202690,1008,2,1,4,6,8,6,2,5,1538.0,2050.0,5.16,1.031,205.4,77.7,128.1,2.054,1.54,103.3,2.311,15.37,128.2,179.8,179.6,205.5,1795.0,777.0,774.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
202721,1007,5,5,6,5,4,6,4,1,1538.0,2050.0,5.16,1.031,205.4,77.7,128.1,2.054,1.54,103.3,2.311,15.37,128.2,179.8,179.6,205.5,1795.0,777.0,774.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
202845,1008,7,2,9,3,4,2,9,4,1538.0,2050.0,5.16,1.031,205.4,77.7,128.1,2.054,2.311,205.4,1.544,23.06,128.2,179.8,179.6,205.5,1795.0,777.0,774.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
202876,1001,9,7,4,3,9,5,2,4,1538.0,2050.0,5.16,1.031,231.1,102.7,230.9,0.516,2.311,205.4,1.544,23.06,128.2,179.8,179.6,205.5,1795.0,777.0,774.0,1027.0,0.0,0.0,0.0,0.0,0.0,0.0
203094,1002,8,2,5,2,6,9,1,8,1538.0,2050.0,5.16,1.031,153.9,26.0,51.6,0.521,2.05,128.2,1.545,2.64,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203125,1009,9,7,8,4,3,4,1,2,1538.0,2050.0,5.16,1.031,153.9,26.0,51.6,0.521,2.05,128.2,1.545,2.64,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203218,1001,5,4,1,7,8,1,4,8,1538.0,2050.0,5.16,1.031,128.4,26.3,204.9,1.032,2.05,128.2,1.545,2.64,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203249,1006,5,3,8,9,1,5,9,7,1538.0,2050.0,5.16,1.031,128.4,26.3,204.9,1.032,2.05,128.2,1.545,2.64,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203435,1000,2,5,8,1,3,3,4,2,517.0,2049.0,7.71,1.026,103.1,77.6,128.7,0.771,1.797,231.3,2.308,18.0,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203466,1005,7,5,3,3,1,8,1,5,517.0,2049.0,7.71,1.026,103.1,77.6,128.7,0.771,1.797,231.3,2.308,18.0,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203590,1004,5,8,3,1,8,9,6,8,517.0,2049.0,7.71,1.026,103.1,77.6,128.7,0.771,1.797,231.3,2.308,18.0,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203621,1001,9,3,1,5,6,9,1,1,517.0,2049.0,7.71,1.026,230.7,26.1,154.5,0.257,1.797,231.3,2.308,18.0,102.5,26.0,77.1,103.3,2053.0,2050.0,1545.0,2050.0,0.0,0.0,0.0,0.0,0.0,0.0
203838,1008,6,4,3,2,6,3,2,4,517.0,2049.0,7.71,1.026,230.7,26.1,154.5,0.257,1.797,231.3,2.308,18.0,230.7,77.4,52.1,180.0,1288.0,1286.0,1544.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0
203869,1005,2,4,5,3,7,8,1,7,517.0,2049.0,7.71,1.026,230.7,26.1,154.5,0.257,1.797,231.3,2.308,18.0,230.7,77.4,52.1,180.0,1288.0,1286.0,1544.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0
203962,1008,6,1,9,4,1,8,6,7,517.0,2049.0,7.71,1.026,230.7,26.1,154.5,0.257,1.797,231.3,2.308,18.0,230.7,77.4,52.1,180.0,1288.0,1286.0,1544.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0
203993,1006,7,6,8,5,7,6,7,7,517.0,2049.0,7.71,1.026,230.7,26.1,154.5,0.257,1.797,231.3,2.308,18.0,230.7,77.4,52.1,180.0,1288.0,1286.0,1544.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0
204180,1005,2,3,6,2,9,6,3,7,517.0,2049.0,7.71,1.026,128.8,179.3,103.3,0.519,2.05,103.2,0.77,12.84,230.7,77.4,52.1,180.0,1288.0,1286.0,1544.0,1545.0,0.0,0.0,0.0,0.0,0.0,0.0
204211,1003,4,9,4,4,3,8,8,7,517.0,2049.0,7.71,1.026,128.8,179.3,103.3,0.519,2.05,103.2,0.77,12.84,230.7,77.4,52.1,180.0,1033.0,1028.0,776.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0
204335,1006,8,2,9,4,1,9,6,7,517.0,2049.0,7.71,1.026,128.8,179.3,103.3,0.519,2.05,103.2,0.77,12.84,51.7,231.2,103.2,128.8,1033.0,1028.0,776.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0
204366,1002,9,5,2,5,1,4,5,4,517.0,2049.0,7.71,1.026,128.8,179.3,103.3,0.519,2.309,51.7,0.26,12.84,51.7,231.2,103.2,128.8,1033.0,1028.0,776.0,2055.0,0.0,0.0,0.0,0.0,0.0,0.0
204583,1002,5,2,2,4,3,4,1,8,517.0,2049.0,7.71,1.026,128.8,179.3,103.3,0.519,1.282,51.6,0.772,2.64,51.7,231.2,103.2,128.8,1793.0,769.0,2305.0,1795.0,0.0,0.0,0.0,0.0,0.0,0.0
