time,CAN_ID,CAN_byte[0],CAN_byte[1],CAN_byte[2],CAN_byte[3],CAN_byte[4],CAN_byte[5],CAN_byte[6],CAN_byte[7],RPM,Gear,BatteryVoltage,OilPressure,Speed,TPS,SteeringAngle,ECU_GForceLat,Lambda,MAP,FuelPressure,BrakePressure,EngineTemp,OilTemp,AirTemp,RadOutTemp,GPSlatHW,GPSlatLW,GPSlongHW,GPSlongLW,PneuDianteiroInner,PneuDianteiroCenter,PneuDianteiroOuter,PneuTraseiroInner,PneuTraseiroCenter,PneuTraseiroOuter
962,1008,4,9,6,6,7,4,7,9,261.0,774.0,18.01,0.263,153.8,102.9,231.3,2.308,0.258,154.1,0.263,17.98,52.1,25.9,25.8,128.5,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
993,1006,8,9,5,7,6,6,5,1,261.0,774.0,18.01,0.263,153.8,102.9,231.3,2.308,0.258,154.1,0.263,17.98,52.1,25.9,25.8,128.5,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1024,1008,9,4,5,4,5,6,1,3,261.0,774.0,18.01,0.263,153.8,102.9,231.3,2.308,0.258,154.1,0.263,17.98,52.1,25.9,25.8,128.5,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1055,1001,7,1,9,5,8,9,7,4,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.258,154.1,0.263,17.98,52.1,25.9,25.8,128.5,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1086,1010,1,8,3,7,7,3,6,3,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.258,154.1,0.263,17.98,26.4,77.5,179.5,153.9,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1117,1006,6,2,6,1,7,1,3,9,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.258,154.1,0.263,17.98,26.4,77.5,179.5,153.9,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1148,1002,2,5,6,1,6,7,4,1,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.4,77.5,179.5,153.9,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1179,1010,1,4,2,9,5,4,3,5,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1537.0,257.0,1540.0,518.0,0.0,0.0,0.0,0.0,0.0,0.0
1210,1003,4,8,3,7,5,2,1,3,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1241,1008,9,3,1,8,4,1,1,5,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1272,1005,7,8,2,8,4,4,6,7,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1303,1009,1,1,1,2,3,8,1,3,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1334,1004,7,1,5,7,8,4,7,8,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1366,1007,6,8,4,3,6,3,2,5,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,0.517,153.7,1.543,10.25,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1397,1002,5,9,8,2,2,9,9,1,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1428,1004,2,8,7,5,6,8,4,6,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1459,1005,3,7,8,9,1,4,9,4,261.0,774.0,18.01,0.263,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1490,1000,7,9,9,7,9,6,4,4,1801.0,2311.0,23.1,1.028,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1521,1000,4,5,9,6,4,6,3,6,1029.0,2310.0,10.3,0.774,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1552,1005,5,3,5,4,7,1,5,8,1029.0,2310.0,10.3,0.774,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1583,1004,7,6,9,1,6,3,6,6,1029.0,2310.0,10.3,0.774,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1614,1008,9,4,6,6,9,1,3,7,1029.0,2310.0,10.3,0.774,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1645,1000,9,3,7,3,6,7,5,3,2307.0,1795.0,15.43,1.283,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,26.0,52.1,128.4,77.3,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1676,1010,9,8,6,5,2,2,5,9,2307.0,1795.0,15.43,1.283,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,1032.0,775.0,1282.0,259.0,0.0,0.0,0.0,0.0,0.0,0.0
1707,1003,9,5,3,7,2,4,7,8,2307.0,1795.0,15.43,1.283,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,2309.0,775.0,516.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
1738,1000,7,2,6,7,1,6,6,5,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,2309.0,775.0,516.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
1769,1006,4,6,7,4,5,6,1,6,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,2309.0,775.0,516.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
1800,1008,8,3,5,5,8,8,9,9,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,2309.0,775.0,516.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
1831,1009,9,6,5,1,6,8,5,8,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,2309.0,775.0,516.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
1862,1009,7,2,7,9,5,5,6,4,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,2309.0,775.0,516.0,1800.0,0.0,0.0,0.0,0.0,0.0,0.0
1893,1003,1,7,2,3,4,4,9,6,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,263.0,515.0,1028.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0
1924,1009,6,1,3,5,4,5,7,3,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,263.0,515.0,1028.0,2310.0,0.0,0.0,0.0,0.0,0.0,0.0
1955,1003,4,4,3,7,6,2,5,8,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
1986,1004,9,7,9,5,1,7,8,9,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2017,1005,3,7,2,5,9,4,4,6,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2048,1009,8,1,4,8,5,7,8,1,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,1.289,205.0,0.521,23.05,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2079,1002,3,9,1,9,8,4,7,4,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,0.777,26.5,2.052,17.96,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2110,1009,1,8,5,7,9,6,2,9,1794.0,1543.0,2.62,1.541,179.3,230.9,205.7,1.796,0.777,26.5,2.052,17.96,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2141,1001,7,9,8,6,6,9,3,3,1794.0,1543.0,2.62,1.541,180.1,205.4,154.5,0.771,0.777,26.5,2.052,17.96,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2172,1001,3,8,3,8,2,1,4,7,1794.0,1543.0,2.62,1.541,77.6,77.6,51.3,1.031,0.777,26.5,2.052,17.96,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2203,1004,6,4,3,4,7,2,3,9,1794.0,1543.0,2.62,1.541,77.6,77.6,51.3,1.031,0.777,26.5,2.052,17.96,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2234,1002,7,8,9,6,1,2,8,9,1794.0,1543.0,2.62,1.541,77.6,77.6,51.3,1.031,1.8,231.0,0.258,20.57,231.2,154.1,51.4,128.9,1028.0,775.0,1538.0,1288.0,0.0,0.0,0.0,0.0,0.0,0.0
2265,1003,4,3,2,3,3,3,5,6,1794.0,1543.0,2.62,1.541,77.6,77.6,51.3,1.031,1.8,231.0,0.258,20.57,231.2,154.1,51.4,128.9,1027.0,515.0,771.0,1286.0,0.0,0.0,0.0,0.0,0.0,0.0
2296,1003,1,6,2,3,4,8,8,6,1794.0,1543.0,2.62,1.541,77.6,77.6,51.3,1.031,1.8,231.0,0.258,20.57,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2327,1000,2,6,5,2,4,5,1,7,518.0,1282.0,10.29,0.263,77.6,77.6,51.3,1.031,1.8,231.0,0.258,20.57,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2358,1002,8,6,7,9,3,6,1,9,518.0,1282.0,10.29,0.263,77.6,77.6,51.3,1.031,2.054,180.1,0.774,2.65,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2390,1001,4,2,9,2,8,4,8,8,518.0,1282.0,10.29,0.263,102.6,230.6,205.2,2.056,2.054,180.1,0.774,2.65,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2421,1005,8,9,3,5,2,6,6,8,518.0,1282.0,10.29,0.263,102.6,230.6,205.2,2.056,2.054,180.1,0.774,2.65,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2452,1007,6,9,9,5,5,9,8,1,518.0,1282.0,10.29,0.263,102.6,230.6,205.2,2.056,2.054,180.1,0.774,2.65,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2483,1002,8,4,9,8,1,9,2,4,518.0,1282.0,10.29,0.263,102.6,230.6,205.2,2.056,2.052,231.2,0.265,5.16,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2514,1001,5,2,3,2,5,3,9,5,518.0,1282.0,10.29,0.263,128.2,77.0,128.3,2.309,2.052,231.2,0.265,5.16,231.2,154.1,51.4,128.9,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2545,1010,9,1,5,1,1,6,7,6,518.0,1282.0,10.29,0.263,128.2,77.0,128.3,2.309,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2576,1006,6,6,2,1,5,4,5,8,518.0,1282.0,10.29,0.263,128.2,77.0,128.3,2.309,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,262.0,515.0,1032.0,2054.0,0.0,0.0,0.0,0.0,0.0,0.0
2607,1003,8,7,1,2,7,6,6,5,518.0,1282.0,10.29,0.263,128.2,77.0,128.3,2.309,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2638,1008,5,3,3,2,4,3,2,1,518.0,1282.0,10.29,0.263,128.2,77.0,128.3,2.309,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2669,1001,6,6,5,7,1,3,6,1,518.0,1282.0,10.29,0.263,154.2,128.7,25.9,1.537,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2700,1009,9,2,9,2,5,7,8,2,518.0,1282.0,10.29,0.263,154.2,128.7,25.9,1.537,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2731,1009,1,9,9,4,4,6,1,3,518.0,1282.0,10.29,0.263,154.2,128.7,25.9,1.537,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2762,1001,9,4,4,5,8,3,9,1,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2793,1006,9,6,7,1,2,8,1,5,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2824,1007,4,6,4,6,9,7,1,6,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2855,1005,8,2,9,5,1,4,1,1,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2886,1006,9,4,5,2,4,3,6,8,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2917,1006,2,1,1,7,3,4,5,6,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2948,1006,2,2,4,4,5,2,1,8,518.0,1282.0,10.29,0.263,230.8,102.9,205.1,2.305,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
2979,1001,7,6,7,1,1,8,2,1,518.0,1282.0,10.29,0.263,179.8,179.3,26.4,0.513,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3010,1001,6,4,4,2,4,8,7,8,518.0,1282.0,10.29,0.263,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3041,1000,8,9,6,2,8,8,6,4,2057.0,1538.0,20.56,1.54,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3072,1005,7,9,2,7,2,5,9,3,2057.0,1538.0,20.56,1.54,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3103,1007,5,9,7,4,2,3,8,5,2057.0,1538.0,20.56,1.54,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3134,1004,3,7,5,3,6,1,6,6,2057.0,1538.0,20.56,1.54,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3165,1007,8,8,6,1,5,6,1,7,2057.0,1538.0,20.56,1.54,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3196,1007,4,3,1,7,1,1,6,6,2057.0,1538.0,20.56,1.54,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
3227,1000,8,7,7,7,1,2,6,8,2055.0,1799.0,2.58,1.544,154.0,102.6,103.2,1.8,2.052,231.2,0.265,5.16,230.5,128.1,26.2,179.8,2055.0,258.0,1798.0,1541.0,0.0,0.0,0.0,0.0,0.0,0.0
